timestamp,run,mode,frame_index,elapsed_s,volume_l
2026-08-28 14:48:22.639,capturas/1/20260828_144528/flow,original,700,179.2810,20.516479
2026-08-28 14:48:22.842,capturas/1/20260828_144528/flow,original,701,179.4840,20.575231
2026-08-28 14:48:23.046,capturas/1/20260828_144528/flow,original,702,179.6880,20.643049
2026-08-28 14:48:23.264,capturas/1/20260828_144528/flow,original,703,179.9060,20.740533
2026-08-28 14:48:23.421,capturas/1/20260828_144528/flow,original,704,180.0630,21.357597
2026-08-28 14:48:23.655,capturas/1/20260828_144528/flow,original,705,180.2970,21.355027
2026-08-28 14:48:23.827,capturas/1/20260828_144528/flow,original,706,180.4690,21.316320
2026-08-28 14:48:24.061,capturas/1/20260828_144528/flow,original,707,180.7030,21.347047
2026-08-28 14:48:24.311,capturas/1/20260828_144528/flow,original,708,180.9530,21.322334
2026-08-28 14:48:24.467,capturas/1/20260828_144528/flow,original,709,181.1090,21.101611
2026-08-28 14:48:24.686,capturas/1/20260828_144528/flow,original,710,181.3280,21.161784
2026-08-28 14:48:24.905,capturas/1/20260828_144528/flow,original,711,181.5470,21.101261
2026-08-28 14:48:25.124,capturas/1/20260828_144528/flow,original,712,181.7660,20.946708
2026-08-28 14:48:25.358,capturas/1/20260828_144528/flow,original,713,182.0000,20.773940
2026-08-28 14:48:25.577,capturas/1/20260828_144528/flow,original,714,182.2190,20.514370
2026-08-28 14:48:25.780,capturas/1/20260828_144528/flow,original,715,182.4220,20.413909
2026-08-28 14:48:26.014,capturas/1/20260828_144528/flow,original,716,182.6560,19.944257
2026-08-28 14:48:26.217,capturas/1/20260828_144528/flow,original,717,182.8590,19.986049
2026-08-28 14:48:26.421,capturas/1/20260828_144528/flow,original,718,183.0630,20.040220
2026-08-28 14:48:26.671,capturas/1/20260828_144528/flow,original,719,183.3130,20.277333
2026-08-28 14:48:26.842,capturas/1/20260828_144528/flow,original,720,183.4840,20.313822
2026-08-28 14:48:27.014,capturas/1/20260828_144528/flow,original,721,183.6560,20.349745
2026-08-28 14:48:27.217,capturas/1/20260828_144528/flow,original,722,183.8590,20.403989
2026-08-28 14:48:27.436,capturas/1/20260828_144528/flow,original,723,184.0780,20.334101
2026-08-28 14:48:27.639,capturas/1/20260828_144528/flow,original,724,184.2810,19.820341
2026-08-28 14:48:27.858,capturas/1/20260828_144528/flow,original,725,184.5000,19.733851
2026-08-28 14:48:28.077,capturas/1/20260828_144528/flow,original,726,184.7190,19.366363
2026-08-28 14:48:28.264,capturas/1/20260828_144528/flow,original,727,184.9060,19.191000
2026-08-28 14:48:28.405,capturas/1/20260828_144528/flow,original,728,185.0470,18.974167
2026-08-28 14:48:28.624,capturas/1/20260828_144528/flow,original,729,185.2660,19.275145
2026-08-28 14:48:28.796,capturas/1/20260828_144528/flow,original,730,185.4380,19.476359
2026-08-28 14:48:28.983,capturas/1/20260828_144528/flow,original,731,185.6250,19.851557
2026-08-28 14:48:29.202,capturas/1/20260828_144528/flow,original,732,185.8440,20.044230
2026-08-28 14:48:29.405,capturas/1/20260828_144528/flow,original,733,186.0470,20.210982
2026-08-28 14:48:29.655,capturas/1/20260828_144528/flow,original,734,186.2970,20.870984
2026-08-28 14:48:29.796,capturas/1/20260828_144528/flow,original,735,186.4380,20.927650
2026-08-28 14:48:30.014,capturas/1/20260828_144528/flow,original,736,186.6560,20.719187
2026-08-28 14:48:30.217,capturas/1/20260828_144528/flow,original,737,186.8590,20.628070
2026-08-28 14:48:30.421,capturas/1/20260828_144528/flow,original,738,187.0630,20.557266
2026-08-28 14:48:30.608,capturas/1/20260828_144528/flow,original,739,187.2500,20.348603
2026-08-28 14:48:30.780,capturas/1/20260828_144528/flow,original,740,187.4220,20.281090
2026-08-28 14:48:31.030,capturas/1/20260828_144528/flow,original,741,187.6720,20.120282
2026-08-28 14:48:31.233,capturas/1/20260828_144528/flow,original,742,187.8750,19.953681
2026-08-28 14:48:31.483,capturas/1/20260828_144528/flow,original,743,188.1250,19.743847
2026-08-28 14:48:31.702,capturas/1/20260828_144528/flow,original,744,188.3440,17.694834
2026-08-28 14:48:31.921,capturas/1/20260828_144528/flow,original,745,188.5630,17.072941
2026-08-28 14:48:32.124,capturas/1/20260828_144528/flow,original,746,188.7660,15.360946
2026-08-28 14:48:32.358,capturas/1/20260828_144528/flow,original,747,189.0000,14.785910
2026-08-28 14:48:32.483,capturas/1/20260828_144528/flow,original,748,189.1250,14.125400
2026-08-28 14:48:32.733,capturas/1/20260828_144528/flow,original,749,189.3750,11.625268
2026-08-28 14:48:32.936,capturas/1/20260828_144528/flow,original,750,189.5780,11.011801
2026-08-28 14:48:33.139,capturas/1/20260828_144528/flow,original,751,189.7810,9.188762
2026-08-28 14:48:33.342,capturas/1/20260828_144528/flow,original,752,189.9840,8.637493
2026-08-28 14:48:33.514,capturas/1/20260828_144528/flow,original,753,190.1560,8.031692
2026-08-28 14:48:33.733,capturas/1/20260828_144528/flow,original,754,190.3750,4.990819
2026-08-28 14:48:33.858,capturas/1/20260828_144528/flow,original,755,190.5000,4.346195
2026-08-28 14:48:34.061,capturas/1/20260828_144528/flow,original,756,190.7030,2.602847
2026-08-28 14:48:34.280,capturas/1/20260828_144528/flow,original,757,190.9220,2.248571
2026-08-28 14:48:34.483,capturas/1/20260828_144528/flow,original,758,191.1250,1.912008
2026-08-28 14:48:34.702,capturas/1/20260828_144528/flow,original,759,191.3440,0.860032
2026-08-28 14:48:34.921,capturas/1/20260828_144528/flow,original,760,191.5630,0.714372
2026-08-28 14:48:35.139,capturas/1/20260828_144528/flow,original,761,191.7810,0.368129
2026-08-28 14:48:35.342,capturas/1/20260828_144528/flow,original,762,191.9840,0.335585
2026-08-28 14:48:35.530,capturas/1/20260828_144528/flow,original,763,192.1720,0.223361
2026-08-28 14:48:35.717,capturas/1/20260828_144528/flow,original,764,192.3590,0.074612
2026-08-28 14:48:35.936,capturas/1/20260828_144528/flow,original,765,192.5780,0.036081
2026-08-28 14:48:36.155,capturas/1/20260828_144528/flow,original,766,192.7970,0.007938
2026-08-28 14:48:36.358,capturas/1/20260828_144528/flow,original,767,193.0000,0.006316
2026-08-28 14:48:36.546,capturas/1/20260828_144528/flow,original,768,193.1880,0.000995
2026-08-28 14:48:36.749,capturas/1/20260828_144528/flow,original,769,193.3910,0.000000
2026-08-28 14:48:36.952,capturas/1/20260828_144528/flow,original,770,193.5940,0.000000
2026-08-28 14:48:37.186,capturas/1/20260828_144528/flow,original,771,193.8280,0.000000
2026-08-28 14:48:37.374,capturas/1/20260828_144528/flow,original,772,194.0160,0.000000
2026-08-28 14:48:37.514,capturas/1/20260828_144528/flow,original,773,194.1560,0.000000
2026-08-28 14:48:37.702,capturas/1/20260828_144528/flow,original,774,194.3440,0.000000
2026-08-28 14:48:37.936,capturas/1/20260828_144528/flow,original,775,194.5780,0.000000
2026-08-28 14:48:38.155,capturas/1/20260828_144528/flow,original,776,194.7970,0.000712
2026-08-28 14:48:38.342,capturas/1/20260828_144528/flow,original,777,194.9840,0.000000
2026-08-28 14:48:38.530,capturas/1/20260828_144528/flow,original,778,195.1720,0.000000
2026-08-28 14:48:38.749,capturas/1/20260828_144528/flow,original,779,195.3910,0.000000
2026-08-28 14:48:38.952,capturas/1/20260828_144528/flow,original,780,195.5940,0.000000
2026-08-28 14:48:39.186,capturas/1/20260828_144528/flow,original,781,195.8280,0.000000
2026-08-28 14:48:39.374,capturas/1/20260828_144528/flow,original,782,196.0160,0.000000
2026-08-28 14:48:39.514,capturas/1/20260828_144528/flow,original,783,196.1560,0.000000
2026-08-28 14:48:39.717,capturas/1/20260828_144528/flow,original,784,196.3590,0.000000
2026-08-28 14:48:39.952,capturas/1/20260828_144528/flow,original,785,196.5940,0.000000
2026-08-28 14:48:40.171,capturas/1/20260828_144528/flow,original,786,196.8130,0.003534
2026-08-28 14:48:40.389,capturas/1/20260828_144528/flow,original,787,197.0310,0.001347
2026-08-28 14:48:40.608,capturas/1/20260828_144528/flow,original,788,197.2500,0.000000
2026-08-28 14:48:40.733,capturas/1/20260828_144528/flow,original,789,197.3750,0.000000
2026-08-28 14:48:40.936,capturas/1/20260828_144528/flow,original,790,197.5780,0.000417
2026-08-28 14:48:41.139,capturas/1/20260828_144528/flow,original,791,197.7810,0.005178
2026-08-28 14:48:41.342,capturas/1/20260828_144528/flow,original,792,197.9840,0.005351
2026-08-28 14:48:41.561,capturas/1/20260828_144528/flow,original,793,198.2030,0.003650
2026-08-28 14:48:41.780,capturas/1/20260828_144528/flow,original,794,198.4220,0.000326
2026-08-28 14:48:41.921,capturas/1/20260828_144528/flow,original,795,198.5630,0.015085
2026-08-28 14:48:42.108,capturas/1/20260828_144528/flow,original,796,198.7500,0.017691
2026-08-28 14:48:42.342,capturas/1/20260828_144528/flow,original,797,198.9840,0.026077
2026-08-28 14:48:42.546,capturas/1/20260828_144528/flow,original,798,199.1880,0.021242
2026-08-28 14:48:42.764,capturas/1/20260828_144528/flow,original,799,199.4060,0.066012
2026-08-28 14:48:42.952,capturas/1/20260828_144528/flow,original,800,199.5940,0.071073
2026-08-28 14:48:43.186,capturas/1/20260828_144528/flow,original,801,199.8280,0.059080
2026-08-28 14:48:43.405,capturas/1/20260828_144528/flow,original,802,200.0470,0.044514
2026-08-28 14:48:43.561,capturas/1/20260828_144528/flow,original,803,200.2030,0.035845
2026-08-28 14:48:43.811,capturas/1/20260828_144528/flow,original,804,200.4530,0.035252
2026-08-28 14:48:44.014,capturas/1/20260828_144528/flow,original,805,200.6560,0.038899
2026-08-28 14:48:44.249,capturas/1/20260828_144528/flow,original,806,200.8910,0.051643
2026-08-28 14:48:44.467,capturas/1/20260828_144528/flow,original,807,201.1090,0.054295
2026-08-28 14:48:44.592,capturas/1/20260828_144528/flow,original,808,201.2340,0.033311
2026-08-28 14:48:44.717,capturas/1/20260828_144528/flow,original,809,201.3590,0.030955
2026-08-28 14:48:44.936,capturas/1/20260828_144528/flow,original,810,201.5780,0.020327
2026-08-28 14:48:45.139,capturas/1/20260828_144528/flow,original,811,201.7810,0.026331
2026-08-28 14:48:45.342,capturas/1/20260828_144528/flow,original,812,201.9840,0.034801
2026-08-28 14:48:45.561,capturas/1/20260828_144528/flow,original,813,202.2030,0.033037
2026-08-28 14:48:45.686,capturas/1/20260828_144528/flow,original,814,202.3280,0.041933
2026-08-28 14:48:45.936,capturas/1/20260828_144528/flow,original,815,202.5780,0.033091
2026-08-28 14:48:46.139,capturas/1/20260828_144528/flow,original,816,202.7810,0.041088
2026-08-28 14:48:46.342,capturas/1/20260828_144528/flow,original,817,202.9840,0.038372
2026-08-28 14:48:46.499,capturas/1/20260828_144528/flow,original,818,203.1410,0.030774
2026-08-28 14:48:46.733,capturas/1/20260828_144528/flow,original,819,203.3750,0.027713
2026-08-28 14:48:46.952,capturas/1/20260828_144528/flow,original,820,203.5940,0.045925
2026-08-28 14:48:47.171,capturas/1/20260828_144528/flow,original,821,203.8130,0.107800
2026-08-28 14:48:47.389,capturas/1/20260828_144528/flow,original,822,204.0310,0.092643
2026-08-28 14:48:47.608,capturas/1/20260828_144528/flow,original,823,204.2500,0.106131
2026-08-28 14:48:47.827,capturas/1/20260828_144528/flow,original,824,204.4690,0.051271
2026-08-28 14:48:48.077,capturas/1/20260828_144528/flow,original,825,204.7190,0.071623
2026-08-28 14:48:48.280,capturas/1/20260828_144528/flow,original,826,204.9220,0.100817
2026-08-28 14:48:48.499,capturas/1/20260828_144528/flow,original,827,205.1410,0.107152
2026-08-28 14:48:48.624,capturas/1/20260828_144528/flow,original,828,205.2660,0.091648
2026-08-28 14:48:48.858,capturas/1/20260828_144528/flow,original,829,205.5000,0.080926
2026-08-28 14:48:49.092,capturas/1/20260828_144528/flow,original,830,205.7340,0.087047
2026-08-28 14:48:49.311,capturas/1/20260828_144528/flow,original,831,205.9530,0.066634
2026-08-28 14:48:49.530,capturas/1/20260828_144528/flow,original,832,206.1720,0.046273
2026-08-28 14:48:49.671,capturas/1/20260828_144528/flow,original,833,206.3130,0.074792
2026-08-28 14:48:49.889,capturas/1/20260828_144528/flow,original,834,206.5310,0.117843
2026-08-28 14:48:50.108,capturas/1/20260828_144528/flow,original,835,206.7500,0.114808
2026-08-28 14:48:50.311,capturas/1/20260828_144528/flow,original,836,206.9530,0.183471
2026-08-28 14:48:50.530,capturas/1/20260828_144528/flow,original,837,207.1720,0.199457
2026-08-28 14:48:50.671,capturas/1/20260828_144528/flow,original,838,207.3130,0.251676
2026-08-28 14:48:50.889,capturas/1/20260828_144528/flow,original,839,207.5310,0.372939
2026-08-28 14:48:51.124,capturas/1/20260828_144528/flow,original,840,207.7660,0.434721
2026-08-28 14:48:51.327,capturas/1/20260828_144528/flow,original,841,207.9690,0.512660
2026-08-28 14:48:51.577,capturas/1/20260828_144528/flow,original,842,208.2190,0.453550
2026-08-28 14:48:51.811,capturas/1/20260828_144528/flow,original,843,208.4530,0.467603
2026-08-28 14:48:51.983,capturas/1/20260828_144528/flow,original,844,208.6250,0.362757
2026-08-28 14:48:52.233,capturas/1/20260828_144528/flow,original,845,208.8750,0.367495
2026-08-28 14:48:52.436,capturas/1/20260828_144528/flow,original,846,209.0780,0.435768
2026-08-28 14:48:52.639,capturas/1/20260828_144528/flow,original,847,209.2810,0.404022
2026-08-28 14:48:52.858,capturas/1/20260828_144528/flow,original,848,209.5000,0.415573
2026-08-28 14:48:53.077,capturas/1/20260828_144528/flow,original,849,209.7190,0.416191
2026-08-28 14:48:53.327,capturas/1/20260828_144528/flow,original,850,209.9690,0.416066
2026-08-28 14:48:53.546,capturas/1/20260828_144528/flow,original,851,210.1880,0.656625
2026-08-28 14:48:53.671,capturas/1/20260828_144528/flow,original,852,210.3130,0.654442
2026-08-28 14:48:53.905,capturas/1/20260828_144528/flow,original,853,210.5470,0.557474
2026-08-28 14:48:54.139,capturas/1/20260828_144528/flow,original,854,210.7810,0.527267
2026-08-28 14:48:54.311,capturas/1/20260828_144528/flow,original,855,210.9530,0.527153
2026-08-28 14:48:54.514,capturas/1/20260828_144528/flow,original,856,211.1560,0.522200
2026-08-28 14:48:54.671,capturas/1/20260828_144528/flow,original,857,211.3130,0.563858
2026-08-28 14:48:54.858,capturas/1/20260828_144528/flow,original,858,211.5000,0.571090
2026-08-28 14:48:55.046,capturas/1/20260828_144528/flow,original,859,211.6880,0.491693
2026-08-28 14:48:55.296,capturas/1/20260828_144528/flow,original,860,211.9380,0.383935
2026-08-28 14:48:55.514,capturas/1/20260828_144528/flow,original,861,212.1560,0.352349
2026-08-28 14:48:55.639,capturas/1/20260828_144528/flow,original,862,212.2810,0.406267
2026-08-28 14:48:55.764,capturas/1/20260828_144528/flow,original,863,212.4060,0.500806
2026-08-28 14:48:55.967,capturas/1/20260828_144528/flow,original,864,212.6090,0.514338
2026-08-28 14:48:56.202,capturas/1/20260828_144528/flow,original,865,212.8440,0.436355
2026-08-28 14:48:56.436,capturas/1/20260828_144528/flow,original,866,213.0780,0.482769
2026-08-28 14:48:56.639,capturas/1/20260828_144528/flow,original,867,213.2810,0.517710
2026-08-28 14:48:56.889,capturas/1/20260828_144528/flow,original,868,213.5310,0.474558
2026-08-28 14:48:57.030,capturas/1/20260828_144528/flow,original,869,213.6720,0.538721
2026-08-28 14:48:57.264,capturas/1/20260828_144528/flow,original,870,213.9060,0.501693
2026-08-28 14:48:57.483,capturas/1/20260828_144528/flow,original,871,214.1250,0.502936
2026-08-28 14:48:57.717,capturas/1/20260828_144528/flow,original,872,214.3590,0.479543
2026-08-28 14:48:57.936,capturas/1/20260828_144528/flow,original,873,214.5780,0.435618
2026-08-28 14:48:58.155,capturas/1/20260828_144528/flow,original,874,214.7970,0.457754
2026-08-28 14:48:58.389,capturas/1/20260828_144528/flow,original,875,215.0310,0.481601
2026-08-28 14:48:58.530,capturas/1/20260828_144528/flow,original,876,215.1720,0.638807
2026-08-28 14:48:58.655,capturas/1/20260828_144528/flow,original,877,215.2970,0.627783
2026-08-28 14:48:58.874,capturas/1/20260828_144528/flow,original,878,215.5160,0.769870
2026-08-28 14:48:59.108,capturas/1/20260828_144528/flow,original,879,215.7500,0.685514
2026-08-28 14:48:59.327,capturas/1/20260828_144528/flow,original,880,215.9690,0.669149
2026-08-28 14:48:59.483,capturas/1/20260828_144528/flow,original,881,216.1250,0.511585
2026-08-28 14:48:59.686,capturas/1/20260828_144528/flow,original,882,216.3280,0.482781
2026-08-28 14:48:59.952,capturas/1/20260828_144528/flow,original,883,216.5940,0.513749
2026-08-28 14:49:00.139,capturas/1/20260828_144528/flow,original,884,216.7810,0.466448
2026-08-28 14:49:00.358,capturas/1/20260828_144528/flow,original,885,217.0000,0.422538
2026-08-28 14:49:00.577,capturas/1/20260828_144528/flow,original,886,217.2190,0.370408
2026-08-28 14:49:00.717,capturas/1/20260828_144528/flow,original,887,217.3590,0.292918
2026-08-28 14:49:00.967,capturas/1/20260828_144528/flow,original,888,217.6090,0.282248
2026-08-28 14:49:01.092,capturas/1/20260828_144528/flow,original,889,217.7340,0.388843
2026-08-28 14:49:01.311,capturas/1/20260828_144528/flow,original,890,217.9530,0.325013
2026-08-28 14:49:01.530,capturas/1/20260828_144528/flow,original,891,218.1720,0.453828
2026-08-28 14:49:01.749,capturas/1/20260828_144528/flow,original,892,218.3910,0.476151
2026-08-28 14:49:01.936,capturas/1/20260828_144528/flow,original,893,218.5780,0.516384
2026-08-28 14:49:02.155,capturas/1/20260828_144528/flow,original,894,218.7970,0.619209
2026-08-28 14:49:02.327,capturas/1/20260828_144528/flow,original,895,218.9690,0.482135
2026-08-28 14:49:02.561,capturas/1/20260828_144528/flow,original,896,219.2030,0.393311
2026-08-28 14:49:02.733,capturas/1/20260828_144528/flow,original,897,219.3750,0.543355
2026-08-28 14:49:02.983,capturas/1/20260828_144528/flow,original,898,219.6250,0.613007
2026-08-28 14:49:03.186,capturas/1/20260828_144528/flow,original,899,219.8280,0.548171
2026-08-28 14:49:03.389,capturas/1/20260828_144528/flow,original,900,220.0310,0.558357
2026-08-28 14:49:03.639,capturas/1/20260828_144528/flow,original,901,220.2810,0.403502
2026-08-28 14:49:03.796,capturas/1/20260828_144528/flow,original,902,220.4380,0.412161
2026-08-28 14:49:03.999,capturas/1/20260828_144528/flow,original,903,220.6410,0.439624
2026-08-28 14:49:04.264,capturas/1/20260828_144528/flow,original,904,220.9060,0.431945
2026-08-28 14:49:04.405,capturas/1/20260828_144528/flow,original,905,221.0470,0.360206
2026-08-28 14:49:04.624,capturas/1/20260828_144528/flow,original,906,221.2660,0.324090
2026-08-28 14:49:04.749,capturas/1/20260828_144528/flow,original,907,221.3910,0.271805
2026-08-28 14:49:04.983,capturas/1/20260828_144528/flow,original,908,221.6250,0.211059
2026-08-28 14:49:05.202,capturas/1/20260828_144528/flow,original,909,221.8440,0.214885
2026-08-28 14:49:05.436,capturas/1/20260828_144528/flow,original,910,222.0780,0.227830
2026-08-28 14:49:05.624,capturas/1/20260828_144528/flow,original,911,222.2660,0.299065
2026-08-28 14:49:05.858,capturas/1/20260828_144528/flow,original,912,222.5000,0.311604
2026-08-28 14:49:06.061,capturas/1/20260828_144528/flow,original,913,222.7030,0.177973
2026-08-28 14:49:06.311,capturas/1/20260828_144528/flow,original,914,222.9530,0.213881
2026-08-28 14:49:06.530,capturas/1/20260828_144528/flow,original,915,223.1720,0.209036
2026-08-28 14:49:06.749,capturas/1/20260828_144528/flow,original,916,223.3910,0.187814
2026-08-28 14:49:06.999,capturas/1/20260828_144528/flow,original,917,223.6410,0.218408
2026-08-28 14:49:07.217,capturas/1/20260828_144528/flow,original,918,223.8590,0.235932
2026-08-28 14:49:07.436,capturas/1/20260828_144528/flow,original,919,224.0780,0.387295
2026-08-28 14:49:07.655,capturas/1/20260828_144528/flow,original,920,224.2970,0.396951
2026-08-28 14:49:07.796,capturas/1/20260828_144528/flow,original,921,224.4380,0.354150
2026-08-28 14:49:08.046,capturas/1/20260828_144528/flow,original,922,224.6880,0.351077
2026-08-28 14:49:08.296,capturas/1/20260828_144528/flow,original,923,224.9380,0.301448
2026-08-28 14:49:08.514,capturas/1/20260828_144528/flow,original,924,225.1560,0.278926
2026-08-28 14:49:08.733,capturas/1/20260828_144528/flow,original,925,225.3750,0.275611
2026-08-28 14:49:08.936,capturas/1/20260828_144528/flow,original,926,225.5780,0.159192
2026-08-28 14:49:09.155,capturas/1/20260828_144528/flow,original,927,225.7970,0.147743
2026-08-28 14:49:09.296,capturas/1/20260828_144528/flow,original,928,225.9380,0.158500
2026-08-28 14:49:09.514,capturas/1/20260828_144528/flow,original,929,226.1560,0.247700
2026-08-28 14:49:09.733,capturas/1/20260828_144528/flow,original,930,226.3750,0.291980
2026-08-28 14:49:09.967,capturas/1/20260828_144528/flow,original,931,226.6090,0.291907
2026-08-28 14:49:10.155,capturas/1/20260828_144528/flow,original,932,226.7970,0.355503
2026-08-28 14:49:10.452,capturas/1/20260828_144528/flow,original,933,227.0940,0.438083
2026-08-28 14:49:10.780,capturas/1/20260828_144528/flow,original,934,227.4220,0.443210
2026-08-28 14:49:11.030,capturas/1/20260828_144528/flow,original,935,227.6720,0.435352
2026-08-28 14:49:11.249,capturas/1/20260828_144528/flow,original,936,227.8910,0.475552
2026-08-28 14:49:11.467,capturas/1/20260828_144528/flow,original,937,228.1090,0.446155
2026-08-28 14:49:11.686,capturas/1/20260828_144528/flow,original,938,228.3280,0.401287
2026-08-28 14:49:11.858,capturas/1/20260828_144528/flow,original,939,228.5000,0.358234
2026-08-28 14:49:12.155,capturas/1/20260828_144528/flow,original,940,228.7970,0.363690
2026-08-28 14:49:12.342,capturas/1/20260828_144528/flow,original,941,228.9840,0.500591
2026-08-28 14:49:12.546,capturas/1/20260828_144528/flow,original,942,229.1880,0.456476
2026-08-28 14:49:12.780,capturas/1/20260828_144528/flow,original,943,229.4220,0.436994
2026-08-28 14:49:12.983,capturas/1/20260828_144528/flow,original,944,229.6250,0.331579
2026-08-28 14:49:13.217,capturas/1/20260828_144528/flow,original,945,229.8590,0.391703
2026-08-28 14:49:13.389,capturas/1/20260828_144528/flow,original,946,230.0310,0.411113
2026-08-28 14:49:13.639,capturas/1/20260828_144528/flow,original,947,230.2810,0.419929
2026-08-28 14:49:13.796,capturas/1/20260828_144528/flow,original,948,230.4380,0.366076
2026-08-28 14:49:14.046,capturas/1/20260828_144528/flow,original,949,230.6880,0.388795
2026-08-28 14:49:14.296,capturas/1/20260828_144528/flow,original,950,230.9380,0.347870
2026-08-28 14:49:14.514,capturas/1/20260828_144528/flow,original,951,231.1560,0.398410
2026-08-28 14:49:14.733,capturas/1/20260828_144528/flow,original,952,231.3750,0.383125
2026-08-28 14:49:14.936,capturas/1/20260828_144528/flow,original,953,231.5780,0.393599
2026-08-28 14:49:15.155,capturas/1/20260828_144528/flow,original,954,231.7970,0.462049
2026-08-28 14:49:15.358,capturas/1/20260828_144528/flow,original,955,232.0000,0.454110
2026-08-28 14:49:15.561,capturas/1/20260828_144528/flow,original,956,232.2030,0.394389
2026-08-28 14:49:15.764,capturas/1/20260828_144528/flow,original,957,232.4060,0.398392
2026-08-28 14:49:15.936,capturas/1/20260828_144528/flow,original,958,232.5780,0.385146
2026-08-28 14:49:16.155,capturas/1/20260828_144528/flow,original,959,232.7970,0.398732
2026-08-28 14:49:16.374,capturas/1/20260828_144528/flow,original,960,233.0160,0.340167
2026-08-28 14:49:16.639,capturas/1/20260828_144528/flow,original,961,233.2810,0.210307
2026-08-28 14:49:16.811,capturas/1/20260828_144528/flow,original,962,233.4530,0.208814
2026-08-28 14:49:17.061,capturas/1/20260828_144528/flow,original,963,233.7030,0.246951
2026-08-28 14:49:17.249,capturas/1/20260828_144528/flow,original,964,233.8910,0.365718
2026-08-28 14:49:17.514,capturas/1/20260828_144528/flow,original,965,234.1560,0.342856
2026-08-28 14:49:17.749,capturas/1/20260828_144528/flow,original,966,234.3910,0.253478
2026-08-28 14:49:17.999,capturas/1/20260828_144528/flow,original,967,234.6410,0.256940
2026-08-28 14:49:18.202,capturas/1/20260828_144528/flow,original,968,234.8440,0.287074
2026-08-28 14:49:18.436,capturas/1/20260828_144528/flow,original,969,235.0780,0.327140
2026-08-28 14:49:18.639,capturas/1/20260828_144528/flow,original,970,235.2810,0.259622
2026-08-28 14:49:18.889,capturas/1/20260828_144528/flow,original,971,235.5310,0.250571
2026-08-28 14:49:19.108,capturas/1/20260828_144528/flow,original,972,235.7500,0.254178
2026-08-28 14:49:19.327,capturas/1/20260828_144528/flow,original,973,235.9690,0.239018
2026-08-28 14:49:19.561,capturas/1/20260828_144528/flow,original,974,236.2030,0.245109
